Dataset,Model,Preprocessor,Fold,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Iterations,Optimal_Threshold,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_MCC,Error_Log
pc1,GaussianNB,Baseline,1,0.0,0.0,0.5487070083618164,0.0024280548095703125,,0.9948031474231708,21,889,39,49,0.70467210591133,0.2771546271292728,1,98,6,6,0.673076923076923,0.08516483516483517,
pc1,GaussianNB,Baseline,2,0.0,0.0,0.5471391677856445,0.0024280548095703125,,0.9708120720133537,17,885,43,53,0.6992918719211823,0.21113235290203466,4,100,4,3,0.7211538461538461,0.5009592846167241,
pc1,GaussianNB,Baseline,3,0.015625,0.0,0.5475034713745117,0.0024280548095703125,,0.9693909351527386,17,885,44,52,0.6787023603375922,0.21075672445000207,5,98,5,3,0.841626213592233,0.5206781065746418,
pc1,GaussianNB,Baseline,4,0.0,0.0,0.5474996566772461,0.0024280548095703125,,0.9966350406534981,20,888,41,49,0.7141464251727742,0.2602202059114198,1,96,7,7,0.7008495145631068,0.05703883495145631,
pc1,GaussianNB,Baseline,5,0.0,0.0,0.5475034713745117,0.0024280548095703125,,0.9846838072784467,20,889,40,49,0.7145910360212788,0.26338863550313585,1,101,2,7,0.6365291262135921,0.16837714512047428,
pc1,GaussianNB,Baseline,6,0.0,0.0,0.5476350784301758,0.0024280548095703125,,0.9999983824446033,19,898,31,50,0.7133898067112837,0.28141433929289605,1,96,7,7,0.6492718446601942,0.05703883495145631,
pc1,GaussianNB,Baseline,7,0.015625,0.0,0.5475473403930664,0.0024280548095703125,,0.9274375638427929,19,878,51,50,0.6754262804012419,0.21900206923594978,3,101,2,5,0.8252427184466019,0.4433697711665131,
pc1,GaussianNB,Baseline,8,0.015625,0.0,0.5475473403930664,0.0024280548095703125,,0.9869058888201631,21,890,39,48,0.7105661378137627,0.28000442932311875,0,99,4,8,0.6371359223300971,-0.05388457824307845,
pc1,GaussianNB,Baseline,9,0.0,0.0,0.5475473403930664,0.0024280548095703125,,0.4698890758114873,19,878,51,50,0.7079140731033837,0.21900206923594978,4,96,7,4,0.6783980582524272,0.37392977615239525,
pc1,GaussianNB,Baseline,10,0.0,0.0,0.5477514266967773,0.0024280548095703125,,0.9967517398988461,19,888,41,51,0.7128632938643702,0.24419598474296625,1,101,2,6,0.5540915395284327,0.18499920328598243,
pc1,GaussianNB,IQR Capping,1,0.078125,0.015625,0.6977310180664062,0.0029516220092773438,,0.9999999997979145,19,897,31,51,0.7201354679802955,0.27864643430251224,1,96,8,6,0.6016483516483516,0.05871569517001025,
pc1,GaussianNB,IQR Capping,2,0.078125,0.015625,0.6973285675048828,0.0029516220092773438,,0.0001419057260886773,54,583,345,16,0.7094288793103449,0.2083604460237381,4,67,37,3,0.6991758241758241,0.10861580227097443,
pc1,GaussianNB,IQR Capping,3,0.0625,0.015625,0.6973762512207031,0.0029516220092773438,,0.999999998367786,15,894,35,54,0.6966037971326501,0.2089925985465551,3,100,3,5,0.8009708737864077,0.39555873508083694,
pc1,GaussianNB,IQR Capping,4,0.078125,0.015625,0.6973962783813477,0.0029516220092773438,,0.9999999992384483,19,888,41,50,0.7069624498837771,0.24677284168315292,1,98,5,7,0.7184466019417476,0.0874392993336587,
pc1,GaussianNB,IQR Capping,5,0.078125,0.015625,0.6973285675048828,0.0029516220092773438,,0.9999999995155195,18,887,42,51,0.7161354737055584,0.23015704786317,1,99,4,7,0.6322815533980582,0.10743772611884789,
pc1,GaussianNB,IQR Capping,6,0.078125,0.015625,0.6973762512207031,0.0029516220092773438,,0.9999999964655004,21,880,49,48,0.7120169732141465,0.24993386446627497,1,96,7,7,0.6553398058252426,0.05703883495145631,
pc1,GaussianNB,IQR Capping,7,0.078125,0.015625,0.6973285675048828,0.0029516220092773438,,0.9999999977312908,18,887,42,51,0.6963463908519368,0.23015704786317,2,98,5,6,0.8203883495145631,0.21432794135663968,
pc1,GaussianNB,IQR Capping,8,0.078125,0.015625,0.6972808837890625,0.0029516220092773438,,0.9999999999848103,13,912,17,56,0.7045287905024883,0.25272903229580107,0,101,2,8,0.7330097087378641,-0.03775097128894974,
pc1,GaussianNB,IQR Capping,9,0.078125,0.015625,0.6973285675048828,0.0029516220092773438,,0.00012600523554123975,53,593,336,16,0.7128047924369354,0.2114179659317151,5,58,45,3,0.6796116504854369,0.09777282702408371,
pc1,GaussianNB,IQR Capping,10,0.0625,0.015625,0.6980113983154297,0.0029516220092773438,,0.9999999991880821,19,888,41,51,0.7044056589266492,0.24419598474296625,1,100,3,6,0.7309292649098474,0.14830756065189524,
pc1,GaussianNB,Quantile Capping,1,0.078125,0.015625,0.6973762512207031,0.0029573440551757812,,0.9999999999594706,21,888,40,49,0.7078740763546798,0.2738713294651418,1,99,5,6,0.5989010989010989,0.10188567484113552,
pc1,GaussianNB,Quantile Capping,2,0.078125,0.015625,0.6973285675048828,0.0029573440551757812,,0.9999999987216068,18,886,42,52,0.6983759236453202,0.2276379214588442,4,100,4,3,0.6854395604395604,0.5009592846167241,
pc1,GaussianNB,Quantile Capping,3,0.078125,0.015625,0.6972808837890625,0.0029573440551757812,,0.9999999988182537,17,885,44,52,0.6870251634139873,0.21075672445000207,5,98,5,3,0.8100728155339805,0.5206781065746418,
pc1,GaussianNB,Quantile Capping,4,0.078125,0.015625,0.6973762512207031,0.0029573440551757812,,0.9999999997112735,21,890,39,48,0.6996146705979626,0.28000442932311875,1,96,7,7,0.6875,0.05703883495145631,
pc1,GaussianNB,Quantile Capping,5,0.078125,0.015625,0.6973762512207031,0.0029573440551757812,,0.9999999996453255,21,889,40,48,0.7101449275362319,0.27670803306522573,1,101,2,7,0.591626213592233,0.16837714512047428,
pc1,GaussianNB,Quantile Capping,6,0.078125,0.015625,0.6973762512207031,0.0029573440551757812,,0.9999999999993676,19,898,31,50,0.7034289636667135,0.28141433929289605,1,96,7,7,0.6328883495145632,0.05703883495145631,
