Dataset,Model,Preprocessor,Fold,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Iterations,Optimal_Threshold,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_MCC,Error_Log
blood-transfusion-service-center,GaussianNB,Baseline,1,0.0,0.0,0.09546566009521484,0.0016603469848632812,,0.10212724150889352,135,258,255,25,0.7171722709551657,0.29896090174136425,15,22,35,3,0.6418128654970761,0.19867985355975656,
blood-transfusion-service-center,GaussianNB,Baseline,2,0.015625,0.0,0.09382343292236328,0.0016603469848632812,,0.2510852789416786,87,405,108,73,0.7176169590643274,0.31269668822480023,11,47,10,7,0.8294346978557504,0.41440722207745595,
blood-transfusion-service-center,GaussianNB,Baseline,3,0.0,0.0,0.09391117095947266,0.0016603469848632812,,0.18528211901864874,123,293,220,37,0.7117202729044836,0.28944492086708024,15,37,20,3,0.7339181286549707,0.4130165938154511,
blood-transfusion-service-center,GaussianNB,Baseline,4,0.0,0.0,0.09399890899658203,0.0016603469848632812,,0.1637468208303759,123,299,214,37,0.7095821150097466,0.2993491402511454,14,29,28,4,0.7270955165692008,0.2465426358859398,
blood-transfusion-service-center,GaussianNB,Baseline,5,0.0,0.015625,0.09386730194091797,0.0016603469848632812,,0.172868197096671,128,291,222,32,0.7048245614035088,0.3129298009599608,11,35,22,7,0.7797270955165693,0.19371207105323843,
blood-transfusion-service-center,GaussianNB,Baseline,6,0.0,0.0,0.09391117095947266,0.0016603469848632812,,0.14291739405910164,130,280,233,30,0.7217288011695907,0.3060146309758331,13,32,25,5,0.6189083820662767,0.2422850673368221,
blood-transfusion-service-center,GaussianNB,Baseline,7,0.015625,0.0,0.09395503997802734,0.0016603469848632812,,0.19713669411502155,87,405,108,73,0.7269066764132553,0.31269668822480023,8,41,16,10,0.6447368421052632,0.1499149321140883,
blood-transfusion-service-center,GaussianNB,Baseline,8,0.0,0.0,0.09395503997802734,0.0016603469848632812,,0.16871405924882493,118,308,205,42,0.7023940058479532,0.2879111962521083,13,39,18,5,0.7529239766081871,0.35249680864214433,
blood-transfusion-service-center,GaussianNB,Baseline,9,0.015625,0.0,0.09394168853759766,0.0016603469848632812,,0.14826148695707267,117,320,193,44,0.7145641882483988,0.2998578374971852,16,27,30,1,0.6604747162022704,0.3598373444311241,
blood-transfusion-service-center,GaussianNB,Baseline,10,0.015625,0.0,0.09398555755615234,0.0016603469848632812,,0.16391696581905893,117,320,193,44,0.7164469143874178,0.2998578374971852,10,37,20,7,0.6666666666666666,0.20336629749143334,
blood-transfusion-service-center,GaussianNB,IQR Capping,1,0.03125,0.0,0.13436603546142578,0.0017948150634765625,,0.21851983248105747,115,344,169,45,0.7341435185185186,0.3355723562165676,12,32,25,6,0.6466861598440545,0.19482716754919716,
blood-transfusion-service-center,GaussianNB,IQR Capping,2,0.03125,0.015625,0.13208389282226562,0.0017948150634765625,,0.27023186628421164,110,347,166,50,0.7283138401559455,0.31496823320998985,13,39,18,5,0.804093567251462,0.35249680864214433,
blood-transfusion-service-center,GaussianNB,IQR Capping,3,0.03125,0.0,0.13222026824951172,0.0017948150634765625,,0.25655830507480853,106,355,158,54,0.7269858674463938,0.3090870775170295,10,46,11,8,0.7319688109161794,0.34487580897721165,
blood-transfusion-service-center,GaussianNB,IQR Capping,4,0.03125,0.0,0.13208866119384766,0.0017948150634765625,,0.2495047604265625,110,348,165,50,0.7256152534113062,0.3168318077912661,14,37,20,4,0.7456140350877193,0.36624275583039606,
blood-transfusion-service-center,GaussianNB,IQR Capping,5,0.03125,0.0,0.13199329376220703,0.0017948150634765625,,0.2686624684790759,108,352,161,52,0.7223440545808968,0.3138710846195613,13,38,19,5,0.8167641325536062,0.33580719597444164,
blood-transfusion-service-center,GaussianNB,IQR Capping,6,0.03125,0.015625,0.13208866119384766,0.0017948150634765625,,0.2097250088691598,116,341,172,44,0.7383345516569201,0.33530637060881985,9,37,20,9,0.6120857699805069,0.1307795490894243,
blood-transfusion-service-center,GaussianNB,IQR Capping,7,0.03125,0.0,0.13208866119384766,0.0017948150634765625,,0.309957873246083,91,402,111,69,0.7332724171539962,0.32729436292673014,8,41,16,10,0.6632553606237817,0.1499149321140883,
blood-transfusion-service-center,GaussianNB,IQR Capping,8,0.03125,0.0,0.1321268081665039,0.0017948150634765625,,0.26041240913153507,102,366,147,58,0.7194261695906432,0.3094437251928317,11,47,10,7,0.7860623781676415,0.41440722207745595,
blood-transfusion-service-center,GaussianNB,IQR Capping,9,0.015625,0.0,0.1323394775390625,0.0017948150634765625,,0.2218915644840803,110,346,167,51,0.7246618962866103,0.3099901084073136,15,30,27,2,0.7069143446852425,0.34700334641571734,
blood-transfusion-service-center,GaussianNB,IQR Capping,10,0.03125,0.0,0.13220691680908203,0.0017948150634765625,,0.2529023416431368,105,362,151,56,0.729402007434044,0.31436669181103755,9,45,12,8,0.6800825593395252,0.29754250070556115,
blood-transfusion-service-center,GaussianNB,Quantile Capping,1,0.03125,0.0,0.13222026824951172,0.001800537109375,,0.19832456252104141,87,403,110,73,0.7224719785575049,0.30811074862851845,7,42,15,11,0.6554580896686161,0.11794152927313077,
blood-transfusion-service-center,GaussianNB,Quantile Capping,2,0.03125,0.0,0.12579059600830078,0.001800537109375,,0.2683947893726164,103,368,145,57,0.7243542884990254,0.31865781024675305,13,40,17,5,0.8148148148148149,0.36961423790257175,
