Dataset,Model,Preprocessor,Fold,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Iterations,Optimal_Threshold,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_MCC,Error_Log
breast-w,GaussianNB,Robust Scaler,4,0.015625,0.0,0.26958179473876953,0.0028810501098632812,,0.0005807467933555559,207,384,15,9,0.9860182864568828,0.9151183509828649,22,44,1,1,0.9971014492753623,0.9342995169082126,
breast-w,GaussianNB,Robust Scaler,5,0.0,0.0,0.2699308395385742,0.0028810501098632812,,6.502179049643984e-13,209,381,19,6,0.9889883720930231,0.912802732849113,24,39,5,0,0.9668560606060606,0.8564708516635089,
breast-w,GaussianNB,Robust Scaler,6,0.015625,0.0,0.26966094970703125,0.0028810501098632812,,0.00012629708745987725,206,384,16,9,0.9857848837209302,0.9115597731002896,23,43,1,1,0.9981060606060606,0.9356060606060606,
breast-w,GaussianNB,Robust Scaler,7,0.015625,0.0,0.26932239532470703,0.0028810501098632812,,0.9905467724226561,200,390,10,15,0.9862034883720929,0.9102741971868863,21,43,1,3,0.9943181818181818,0.8706032700941747,
breast-w,GaussianNB,Robust Scaler,8,0.0,0.0,0.2700529098510742,0.0028810501098632812,,0.18097202350072478,202,387,13,13,0.9876627906976744,0.9070348837209302,24,42,2,0,0.9725378787878787,0.9386793281621159,
breast-w,GaussianNB,Robust Scaler,9,0.015625,0.0,0.26961612701416016,0.0028810501098632812,,0.004254292408043136,207,385,15,8,0.9869709302325582,0.9186596877463975,22,42,2,2,0.9767992424242424,0.8712121212121212,
breast-w,GaussianNB,Robust Scaler,10,0.0,0.0,0.26973724365234375,0.0028810501098632812,,3.3874900617774484e-05,205,383,17,10,0.9857151162790698,0.9044598584541818,24,43,1,0,1.0,0.9685978619539785,
breast-w,GaussianNB,Uniform Binning,1,0.015625,0.0,0.2703218460083008,0.0034437179565429688,,0.2002617724451452,200,390,9,15,0.9884128926968584,0.9137680218890986,22,41,4,2,0.9712962962962962,0.8135883839127046,
breast-w,GaussianNB,Uniform Binning,2,0.015625,0.015625,0.2701139450073242,0.0034437179565429688,,1.5813943942987328e-10,208,380,19,7,0.986641021157545,0.9089530330356903,24,43,2,0,0.986111111111111,0.9391758525703704,
breast-w,GaussianNB,Uniform Binning,3,0.015625,0.0,0.27042484283447266,0.0034437179565429688,,1.1592660422039773e-06,209,380,19,6,0.9849624060150375,0.9127236251295203,21,44,1,3,0.9935185185185185,0.8715403188617704,
breast-w,GaussianNB,Uniform Binning,4,0.0,0.0,0.2701120376586914,0.0034437179565429688,,0.07347286324278798,203,387,12,13,0.9858152325257589,0.9107123166802903,22,44,1,1,0.9971014492753623,0.9342995169082126,
breast-w,GaussianNB,Uniform Binning,5,0.015625,0.0,0.2707195281982422,0.0034437179565429688,,2.586629308570492e-12,209,381,19,6,0.9882500000000001,0.912802732849113,23,39,5,1,0.9659090909090909,0.8202077790814963,
breast-w,GaussianNB,Uniform Binning,6,0.0,0.0,0.27063560485839844,0.0034437179565429688,,2.34038667388325e-05,206,384,16,9,0.9847441860465116,0.9115597731002896,23,43,1,1,0.9981060606060606,0.9356060606060606,
breast-w,GaussianNB,Uniform Binning,7,0.015625,0.015625,0.2706317901611328,0.0034437179565429688,,0.12014814872247043,202,387,13,13,0.9840755813953488,0.9070348837209302,22,43,1,2,0.9952651515151516,0.9029628032413496,
