Dataset,Model,Preprocessor,Perspective,Fold,Converged,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_PR_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_PR_AUC,Test_MCC,Error_Log
Internet-Advertisements,GNB,Baseline,Equality,1,,3.2793911000480875,0.4262323000002652,241.11101055145264,0.313028335571289,372,2491,47,41,0.9818673833278954,0.8758684079337238,0.8769057182675011,41,278,4,5,0.9699737897008944,0.887576374304652,0.8852439855259969,
Internet-Advertisements,GNB,Baseline,Equality,2,,2.340684200054966,0.2831386999459937,,,375,2482,56,38,0.980584700923684,0.8582800067936843,0.8703205298623407,38,274,8,8,0.9483888374961456,0.7632281197915438,0.797718162195498,
Internet-Advertisements,GNB,Baseline,Equality,3,,2.5924984000157565,0.3809731999645009,,,372,2485,53,41,0.9815081940938416,0.8603588284957071,0.8693912768596547,43,275,7,3,0.9806891766882516,0.8454730507181735,0.8790596193940847,
Internet-Advertisements,GNB,Baseline,Equality,4,,2.55223210004624,0.3480726999696344,,,372,2492,46,41,0.9823773080174092,0.8707999726201696,0.878172735413083,40,277,5,6,0.9595282146160962,0.822715173595336,0.8597245596820413,
Internet-Advertisements,GNB,Baseline,Equality,5,,2.4964576999191195,0.3310599999967962,,,368,2491,47,45,0.9812210335109722,0.8625504889346209,0.870760797273468,42,276,6,4,0.9586802343509097,0.8329346576460445,0.8761030163791109,
Internet-Advertisements,GNB,Baseline,Equality,6,,2.7613872999791056,0.2807072999421507,,,377,2482,56,36,0.9814395045192016,0.8601987364173995,0.8734011969638061,38,274,8,8,0.960800185013876,0.8113073737384838,0.797718162195498,
Internet-Advertisements,GNB,Baseline,Equality,7,,2.8951451999600977,0.2279206999810412,,,370,2487,51,43,0.981247269112397,0.8664600239652955,0.8687986126198098,43,271,11,3,0.9726333641689792,0.7934118513595919,0.8387460670369723,
Internet-Advertisements,GNB,Baseline,Equality,8,,2.8111865000100806,0.2108219999354332,,,374,2485,53,39,0.9814065907646868,0.858483695802425,0.8724721725063045,39,272,10,7,0.9667745914276904,0.7681842931304163,0.7913244463698379,
Internet-Advertisements,GNB,Baseline,Equality,9,,2.749973400030285,0.4039991999743506,,,372,2482,56,41,0.980587085978359,0.8526857431017525,0.865689316844562,41,276,6,5,0.9670444033302498,0.8476024531443055,0.862252549210339,
Internet-Advertisements,GNB,Baseline,Equality,10,,2.7652523000724614,0.265209799981676,,,375,2482,56,39,0.9819202232348496,0.8687900542026558,0.8690439496224897,39,273,9,6,0.941765169424744,0.7516724872267401,0.8125787128454148,
Internet-Advertisements,GNB,Baseline,Equity,1,,10.303549000062048,0.8144398999866098,240.9232997894287,12.207592010498049,229,2536,2,184,0.9479843425930696,0.9029233790466438,0.7151516884012531,24,281,1,22,0.9565988282454516,0.8935930569530494,0.6781155752373896,
Internet-Advertisements,GNB,Baseline,Equity,2,,12.52560579997953,1.069023699965328,,,245,2535,3,168,0.9505053453845376,0.9047727251855252,0.7403239147615611,24,282,0,22,0.8774283071230342,0.8185945567405493,0.6956879281429601,
Internet-Advertisements,GNB,Baseline,Equity,3,,11.958566199988129,0.822080499958247,,,340,2489,49,73,0.9497502370744346,0.9039157784232892,0.8244779297756138,39,277,5,7,0.954054887449892,0.9150741102274276,0.8457579107194398,
Internet-Advertisements,GNB,Baseline,Equity,4,,11.979220999986865,1.076943999971263,,,295,2534,4,118,0.9459508449771704,0.894548057041161,0.8194286269873733,34,281,1,12,0.9605689176688252,0.91461741042809,0.8273096876530257,
