Dataset,Model,Preprocessor,Perspective,Fold,Converged,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_PR_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_PR_AUC,Test_MCC,Error_Log
pc1,GNB,Baseline,Equality,1,,0.0183012000052258,0.003447400056757,1.1359920501708984,0.003702163696289,22,874,54,48,0.70467210591133,0.2079422109515669,0.2465776146127173,1,97,7,6,0.673076923076923,0.1201343712046106,0.0710122697265975,
pc1,GNB,Baseline,Equality,2,,0.0095399999991059,0.0038517999928444,,,18,876,52,52,0.6992918719211823,0.1754920272322835,0.2011083743842364,4,98,6,3,0.7211538461538461,0.383533529187934,0.4361593888846601,
pc1,GNB,Baseline,Equality,3,,0.0073270999127998,0.0039081999566406,,,17,876,53,52,0.6787023603375922,0.1695677009484694,0.1880702740056245,5,98,5,3,0.841626213592233,0.3944423631923631,0.5206781065746418,
pc1,GNB,Baseline,Equality,4,,0.0072177000110968,0.0026942000258713,,,22,872,57,47,0.7141464251727742,0.2033068191970925,0.2419423111721212,1,95,8,7,0.7008495145631068,0.1610859706699824,0.0448414513437525,
pc1,GNB,Baseline,Equality,5,,0.0111552999587729,0.0026701000751927,,,21,875,54,48,0.7145910360212788,0.195922007367276,0.236933064661401,1,99,4,7,0.6365291262135921,0.1581398991665209,0.1074377261188478,
pc1,GNB,Baseline,Equality,6,,0.0082257000030949,0.0037492000265046,,,22,866,63,47,0.7133898067112837,0.2101594243307142,0.2281422817749161,1,95,8,7,0.6492718446601942,0.1502401528165931,0.0448414513437525,
pc1,GNB,Baseline,Equality,7,,0.0096214999211952,0.0031339999986812,,,20,870,59,49,0.6754262804012419,0.1729901932723559,0.2126834894151049,3,100,3,5,0.8252427184466019,0.3877198627198627,0.3955587350808369,
pc1,GNB,Baseline,Equality,8,,0.0083600999787449,0.0027130000526085,,,21,878,51,48,0.7105661378137627,0.196161251831006,0.2445931667102407,1,96,7,7,0.6371359223300971,0.1302033422959621,0.0570388349514563,
pc1,GNB,Baseline,Equality,9,,0.0088785000843927,0.003344599972479,,,19,878,51,50,0.7079140731033837,0.1860802335477943,0.2190020692359497,4,96,7,4,0.6783980582524272,0.2702340192543282,0.3739297761523952,
pc1,GNB,Baseline,Equality,10,,0.0083529000403359,0.0026299000019207,,,22,873,56,48,0.7128632938643702,0.1926838952122345,0.2416704041339287,1,99,4,6,0.5540915395284327,0.1585872038130144,0.1219028837118373,
pc1,GNB,Baseline,Equity,1,,0.0586089000571519,0.0098504000343382,1.137308120727539,0.1715059280395507,48,656,272,22,0.7294565886699507,0.2617756734022802,0.2148302607179014,3,75,29,4,0.5961538461538461,0.1110696039267467,0.0803474824566779,
pc1,GNB,Baseline,Equity,2,,0.043752200086601,0.0137249999679625,,,52,636,292,18,0.7206049876847291,0.219988803284179,0.2300930887731238,4,68,36,3,0.6881868131868131,0.5436344834963689,0.1140562236958235,
pc1,GNB,Baseline,Equity,3,,0.043867600033991,0.0137474000221118,,,46,651,278,23,0.7096457153554547,0.217050820492603,0.1990640964252234,6,73,30,2,0.8009708737864077,0.3910884050589933,0.2534231658133758,
pc1,GNB,Baseline,Equity,4,,0.0418239999562501,0.0136746000498533,,,45,657,272,24,0.7163538790346484,0.2241890316277308,0.1958350092648675,5,78,25,3,0.7378640776699029,0.2791531227702602,0.2226095599502181,
pc1,GNB,Baseline,Equity,5,,0.0382642999757081,0.0141450999071821,,,45,654,275,24,0.7255893043790269,0.2346495978752414,0.1935903357468135,5,74,29,3,0.6419902912621359,0.2386617191059842,0.1926806082288477,
pc1,GNB,Baseline,Equity,6,,0.0438330000033602,0.0115859999787062,,,49,634,295,20,0.7234364518494251,0.2474168654693236,0.2095625596806329,6,72,31,2,0.6686893203883495,0.2639848218419127,0.2463323195410733,
