Dataset,Model,Preprocessor,Perspective,Fold,Converged,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_PR_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_PR_AUC,Test_MCC,Error_Log
kr-vs-kp,GNB,Standard Scaling,Equality,4,,0.0569569000508636,0.0108268000185489,,,421,1462,40,953,0.920595440916236,0.8974210284588473,0.3809130726736532,52,163,4,101,0.9337012250009784,0.9203391107319988,0.4153184507492301,
kr-vs-kp,GNB,Standard Scaling,Equality,5,,0.0603774000192061,0.0108656999655067,,,444,1461,41,930,0.9184529797242686,0.8924733423524794,0.394670886135635,60,163,4,93,0.9266173535282376,0.913359259386734,0.4598152683572412,
kr-vs-kp,GNB,Standard Scaling,Equality,6,,0.057864100090228,0.0113040000433102,,,412,1464,38,962,0.9170039171449228,0.8939398279722945,0.377490285812621,54,161,6,99,0.9230167116746898,0.9024368457379374,0.4057128551760744,
kr-vs-kp,GNB,Standard Scaling,Equality,7,,0.0528287999331951,0.0117849999805912,,,433,1467,35,942,0.9215080498728968,0.8977178656128487,0.3946777798996075,42,162,5,110,0.8912306965017335,0.8468789596615434,0.3471718201623368,
kr-vs-kp,GNB,Standard Scaling,Equality,8,,0.0599240999436005,0.0103441000683233,,,417,1463,39,958,0.9216881733446314,0.8994855819689236,0.3792869292214749,41,162,5,111,0.8829380712259691,0.8491302446740188,0.3409282842362188,
kr-vs-kp,GNB,Standard Scaling,Equality,9,,0.0594823999563232,0.0090728999348357,,,430,1465,37,945,0.9177351410240892,0.8986746427634534,0.3902588316226532,42,162,5,110,0.914000945477466,0.8909474150866419,0.3471718201623368,
kr-vs-kp,GNB,Standard Scaling,Equality,10,,0.0440581000875681,0.0107263000681996,,,416,1467,36,958,0.9218656331199804,0.8988000047586324,0.3827028063604434,56,161,5,97,0.928537680132294,0.9050234260844116,0.4267027207651842,
kr-vs-kp,GNB,Standard Scaling,Equity,1,,0.2476913999998942,0.021004999987781,5.621187210083008,0.2919578552246094,1362,794,708,12,0.9562296365641542,0.9535114459254512,0.5782174204742625,152,95,72,1,0.943994364212751,0.9381654489566442,0.6129608581481226,
kr-vs-kp,GNB,Standard Scaling,Equity,2,,0.3215180999832228,0.0275302999652922,,,1365,782,720,9,0.9626262508794678,0.9621363916543364,0.575076092348429,153,86,81,0,0.9707643536456498,0.9709440581171233,0.5802682078130923,
kr-vs-kp,GNB,Standard Scaling,Equity,3,,0.2415414999704808,0.0228977999649941,,,1368,688,814,6,0.9382211394026788,0.9329257585347795,0.5296385431924729,152,65,102,1,0.9306876443192048,0.9238366499625162,0.4724515257632108,
kr-vs-kp,GNB,Standard Scaling,Equity,4,,0.244781699962914,0.0165235999738797,,,1373,674,828,1,0.9601647100324264,0.9612362001829085,0.5280212927663354,153,80,87,0,0.9745998199679076,0.9760485962070804,0.552620323148621,
kr-vs-kp,GNB,Standard Scaling,Equity,5,,0.2388754000421613,0.0168987000361084,,,1372,677,825,2,0.943756698976813,0.9405573254422972,0.5284359607987492,153,65,102,0,0.943289890806622,0.9393359866524796,0.4832524538289863,
kr-vs-kp,GNB,Standard Scaling,Equity,6,,0.307306099915877,0.0234068999998271,,,1363,706,796,11,0.9448900737880788,0.9431217876147884,0.5334779651849034,150,70,97,3,0.9447771124417832,0.9487073202460532,0.4756301166787617,
kr-vs-kp,GNB,Standard Scaling,Equity,7,,0.3089406999060884,0.0183284999802708,,,1371,683,819,4,0.9500133155792276,0.9462883939992628,0.5293578531563333,152,73,94,0,0.9415379766782224,0.9373618420928356,0.519705645942599,
kr-vs-kp,GNB,Standard Scaling,Equity,8,,0.259637999930419,0.0276256999932229,,,1375,664,838,0,0.922516402372594,0.9153605816904749,0.5240946367942213,152,75,92,0,0.9148282382603214,0.9067116863273448,0.52893131140828,
kr-vs-kp,GNB,Standard Scaling,Equity,9,,0.2827820000238716,0.0181753999786451,,,1374,705,797,1,0.9518547391356978,0.9523788683195517,0.5440011241947884,152,87,80,0,0.9585171761739678,0.9580416604647548,0.5842237287798752,
kr-vs-kp,GNB,Standard Scaling,Equity,10,,0.2601656999904662,0.0292207000311464,,,1372,700,803,2,0.9562442315756648,0.9546263580690684,0.5399508935974412,152,80,86,1,0.9400346483975116,0.9349864440357596,0.5456578709123093,
kr-vs-kp,GNB,MinMax Scaling,Equality,1,,0.0804931999882683,0.0109017000067979,5.620153427124023,0.0100231170654296,426,1460,42,948,0.9235786055274192,0.9016631200263608,0.3817252824675343,35,165,2,118,0.9219208641540448,0.9073676335255408,0.3386361628086781,
